,url,title,image_url,bahan,resep
242,http://www.dapurkobe.co.id/tumis-toge-teri,Tumis Toge Teri,http://www.dapurkobe.co.id/wp-content/uploads/tumis-toge-teri.jpg,"  4 sendok makan   minyak goreng 
  200gr   toge (cuci bersih) 
  50gr   teri medan (rendam, cuci bersih dan goreng) 
  1 bungkus    Kobe Bumbu Nasi Goreng Poll Pedas 
  50ml   air 
  10gr   daun bawang 
","Panaskan minyak. Tumis toge dan masukkan teri. Tuang Kobe Bumbu Nasi Goreng Poll Pedas dan tambahkan air. Aduk hingga rata.
Masukkan daun bawang saat air sudah sedikit asat. Aduk dan angkat.
Tumis Toge Teri siap disajikan.
"
243,http://www.dapurkobe.co.id/tekwan,Tekwan,http://www.dapurkobe.co.id/wp-content/uploads/tekwan.jpg,"1 bungkus Kobe Tepung Bumbu Putih (75gr)
75 gram ikan ekor kuning (cincang halus)
80 ml air dingin
1 butir putih telur
600 ml air
","Campurkan 1 bungkus Kobe Tepung Bumbu Putih, ikan ekor kuning, air dingin dan putih telur. Aduk hingga rata.
Masak air hingga mendidih. Masukkan 1 sendok teh adonan (satu per satu) dan masak hingga mengapung. Angkat dan sisihkan.
"
244,http://www.dapurkobe.co.id/bandeng-kuah-kemangi,Bandeng Kuah Kemangi,http://www.dapurkobe.co.id/wp-content/uploads/bandeng-kuah-kemangi.jpg,"  4 sendok makan   minyak (untuk menumis) 
  3 buah   cabai merah (potong 1 cm) 
  3 buah   cabai hijau (potong 1 cm) 
  2 ruas jari   kunyit (dihaluskan) 
  1 ekor   ikan bandeng (potong menjadi 3/4 bagian) 
  2 sendok makan   air asam jawa 
  750ml   air 
  1 bungkus    Kobe Bumbu Nasi Goreng Poll Ayaaam 
  1 buah   tomat ukuran sedang (potong kasar) 
  1 ikat   daun kemangi (petik daunnya) 
  5 tetes   minyak ikan 
","Panaskan 4 sendok makan minyak. Tumis cabe merah, cabe hijau dan kunyit.
Masukkan ikan bandeng, air asam jawa, air dan Kobe Bumbu Nasi Goreng Poll Ayaaam. Masak hingga matang dan mendidih.
Tambahkan tomat dan kemangi. Aduk-aduk dan tambahkan minyak ikan.
Angkat dan sajikan Bandeng Kuah Kemangi selagi hangat.
"
245,http://www.dapurkobe.co.id/tumis-cumi-asin,Tumis Cumi Asin,http://www.dapurkobe.co.id/wp-content/uploads/tumis-cumi-asin.jpg,"  100gr   cumi asin (cuci cumi, buang plastiknya dan biarkan kepala cumi tetap utuh) 
  minyak goreng   secukupnya 
  2 ruas jari   jahe (dicincang) 
  3 siung   bawang putih (iris-iris) 
  3 siung   bawang merah (iris-iris) 
  2 lembar   daun salam 
  2 cm   lengkuas (memarkan) 
  1 papan   petai 
  4 buah   tomat hijau (potong-potong) 
  1 sendok makan   gula pasir 
  100ml   air 
  1 batang   daun bawang (iris-iris) 
  2 sachet    BonCabe level 30, rasa Original 
","Rebus cumi-cumi dalam air mendidih sampai empuk. Cuci supaya rasa asinnya berkurang. Tiriskan.
Panaskan minyak. Masukkan jahe, bawang putih dan bawang merah.
Masukkan kembali daun salam dan lengkuas. Aduk sampai harum.
Masukkan petai, tomat hijau dan gula pasir. Aduk kembali.
Masukkan cumi-cumi, air, daun bawang dan BonCabe level 30. Aduk hingga seluruh bahan tercampur rata dan matang.
Angkat dan sajikan Tumis Cumi Asin selagi hangat.
"
246,http://www.dapurkobe.co.id/buncis-goreng-telur-asin,Buncis Goreng Telur Asin,http://www.dapurkobe.co.id/wp-content/uploads/buncis-goreng-telor-asin.jpg,"  1 bungkus    KOBE Tepung Kentucky SuperCrispy (75gr) 
  200ml   air 
  150gr   buncis (potong-potong menjadi 2 bagian) 
  minyak goreng   secukupnya (untuk menggoreng dan menumis) 
  3 siung   bawang putih (cincang kasar) 
  3 buah   kuning telur asin (haluskan) 
  1 bungkus    BonCabe level 15, rasa Original 
","Campurkan 1 bungkus KOBE Tepung Kentucky Super Crispy dan 100ml air. Aduk rata hingga menjadi adonan.
Masukkan buncis ke dalam adonan basah. Goreng dalam minyak panas dengan api sedang hingga berwarna kuning kecoklatan. Sisihkan.
Panaskan 5 sendok makan minyak. Tumis bawang putih sampai harum.
Masukkan kuning telur asin, 100ml air dan BonCabe level 15. Aduk sampai rata.
Tambahkan buncis goreng. Aduk kembali.
Angkat dan Buncis Goreng Telur Asin siap disajikan.
"
247,http://www.dapurkobe.co.id/sup-ikan-sayuran,Sup Ikan Sayuran,http://www.dapurkobe.co.id/wp-content/uploads/sup-ikan-sayuran.jpg,"  500gr   ikan kakap merah fillet (potong menjadi 4 bagian) 
  2 sendok makan   air jeruk nipis 
  750ml   air 
  1 bungkus    Kobe Bumbu Nasi Goreng Poll Ayaaam 
  ½ sendok teh   merica bubuk 
  50gr   jagung muda (putren) 
  50gr   pokcoy 
  1 bungkus    KOBE Tepung Bumbu Putih (75gr) 
  1 sendok teh   minyak ikan 
  15gr   daun bawang 
  seledri   secukupnya 
","Lumuri ikan kakap merah fillet dengan air jeruk nipis dan diamkan 5 menit.
Rebus ikan selama 10 menit.
Masak air hingga mendidih, masukkan Kobe Bumbu Nasi Goreng Poll Ayaaam dan merica bubuk. Aduk sampai mendidih lagi.
Masukkan ikan dan diamkan beberapa saat. Masukkan jagung muda (putren) dan pokcoy, masak sampai matang.
Larutkan 2 sendok makan KOBE Tepung Bumbu Putih dengan 6 sendok makan air.
Masukkan ke dalam adonan sup. Aduk rata dan beri sedikit minyak ikan. Taburi dengan daun bawang dan seledri.
Angkat dan sajikan Sup Ikan Sayuran selagi hangat.
"
248,http://www.dapurkobe.co.id/pampis-pedas,Pampis Pedas,http://www.dapurkobe.co.id/wp-content/uploads/pampis-pedas.jpg,"  1 ekor   ikan tongkol (600gr) 
  1 sendok makan   garam 
  2 sendok makan   air jeruk nipis 
  3 sendok makan   minyak goreng ( untuk menumis) 
  5cm   jahe 
  2 batang   serai (diambil putihnya saja) 
  50ml   air 
  1 sendok makan   gula pasir 
  2 bungkus    Kobe Bumbu Nasi Goreng Poll Pedas 
  5 lembar   daun jeruk 
  1 lembar   daun pandan (iris halus) 
  1 lembar   daun kunyit (iris halus) 
","Bersihkan ikan tongkol hingga bersih. Lumuri ikan dengan garam dan air jeruk nipis sampai rata.
Kukus ikan selama 30 menit. Dinginkan dan suwir.
Panaskan minyak, tumis jahe dan serai. Tambahkan air, gula pasir dan Kobe Bumbu Nasi Goreng Poll Pedas.
Masukkan daun jeruk, daun pandan dan daun kunyit. Aduk rata.
Masukkan suwiran ikan. Aduk hingga ikan tercampur rata.
Masak hingga matang, Pampis Pedas siap disajikan.
"
249,http://www.dapurkobe.co.id/seblak-poll-pedas,Seblak Poll Pedas,http://www.dapurkobe.co.id/wp-content/uploads/seblak-poll-pedas-1.jpg,"  1 genggam   kerupuk bawang (100gr). Jenis kerupuk sesuai selera 
  2,5 gelas belimbing   air (600ml) 
  1 butir   telur 
  1 cm   kencur (diiris) 
  1 sendok makan    Kobe Bumbu Nasi Goreng Poll Pedas 
","Rebus kerupuk hingga lunak (kira-kira 10 menit).
Masukkan telur, kencur dan 1 sendok makan Kobe Bumbu Nasi Goreng Poll Pedas.
Aduk hingga rata.
Angkat dan Seblak Poll Pedas siap disajikan.
"
250,http://www.dapurkobe.co.id/belut-penyet,Belut Penyet,http://www.dapurkobe.co.id/wp-content/uploads/belut-penyet.jpg,"  300gr   belut (cuci bersih, beri perasan jeruk nipis, potong-potong) 
  1 buah   tomat ukuran besar (potong kecil) 
  minyak goreng   secukupnya 
  2 sachet    BonCabe level 15, rasa Original (7gr) 
  3 sendok teh   gula pasir 
  1 sendok teh   garam 
  1 butir   jeruk limau 
","Goreng belut hingga matang dan sedikit kering. Angkat dan sisihkan.
Tumis tomat dengan 6 sendok makan minyak goreng hingga layu.
Siapkan cobek. Tuang tumisan tomat beserta minyaknya ke dalam cobek.
Tambahkan BonCabe level 15, gula dan garam. Ulek hingga halus dan rata.
Beri perasan jeruk limau. Aduk rata.
Tata belut penyet goreng di atas sambal tomat dan tekan-tekan.
Belut Penyet siap disajikan dengan nasi hangat.
"
251,http://www.dapurkobe.co.id/sapo-tahu-cilok,Sapo Tahu Cilok,http://www.dapurkobe.co.id/wp-content/uploads/sapo-tahu-cilok.jpg,"  1 buah   tahu bandung (potong menjadi 8) 
  1 bungkus    KOBE Tepung Bumbu Putih (75gr) 
  minyak goreng   secukupnya 
  2 siung   bawang putih (cincang) 
  10 buah   cilok siap saji (belah 2) 
  50gr   pokcoy 
  200 ml   air kaldu 
  1 sachet    Kobe Bumbu Nasi Goreng Poll Ayaaam 
  20gr   daun bawang 
  1 sendok makan   minyak wijen 
","Baluri tahu yang sudah dipotong dengan KOBE Tepung Bumbu Putih hingga rata.
Panaskan minyak. Goreng tahu hingga matang. Angkat dan sisihkan.
Panaskan 5 sendok makan minyak goreng. Tumis bawang putih hingga harum.
Masukkan cilok dan pokcoy. Aduk-aduk. Tambahkan air kaldu dan Kobe Bumbu Nasi Goreng Poll Ayaaam. Masak hingga mendidih.
Masukkan tahu goreng, daun bawang dan 1 sendok makan KOBE Tepung Bumbu Putih yang dilarutkan dengan air kaldu. Aduk-aduk dan matikan api.
Tuang minyak wijen. Aduk rata. Angkat dan Sapo Tahu Cilok siap disajikan.
"
252,http://www.dapurkobe.co.id/hotdog-kentang,Hotdog Kentang,http://www.dapurkobe.co.id/wp-content/uploads/hotdog-kentang.jpg,"  5 buah   sosis sapi (potong menjadi 2) 
  10 batang   tusuk sate 
  1 bungkus    KOBE Tepung Kentucky SuperCrispy (75gr) 
  100ml   air 
  200gr   kentang beku (french fries potong dadu) 
  minyak goreng   secukupnya (untuk menggoreng) 
  mayonaise   secukupnya 
  1 botol    BonCabe level 15, rasa Original 
","Tusuk sosis yang sudah dipotong menjadi 2 dengan tusuk sate. Sisihkan.
Campurkan KOBE Tepung Kentucky Super Crispy dengan 100ml air. Aduk hingga rata hingga menjadi adonan.
Celupkan sosis ke dalam adonan basah. Gulirkan di atas potongan kentang. Ratakan hingga sosis terbalut penuh.
Goreng Hotdog Kentang dalam minyak panas hingga matang dan berwarna kuning kecoklatan.
Angkat Hotdog Kentang yang sudah matang dan tiriskan.
Hotdog Kentang siap disajikan selagi hangat dengan cocolan mayonaise dan Boncabe level 15.
"
253,http://www.dapurkobe.co.id/sambal-ikan-bakar,Sambal Ikan Bakar,http://www.dapurkobe.co.id/wp-content/uploads/sambal-ikan-bakar.jpg,"1 ekor (600gr) ikan bawal
3 sendok makan air jeruk nipis
1/4 sendok teh garam
Lada Kobe secukupnya
3 sendok makan air jeruk nipis
5 buah bawang merah
1 cm jahe (kupas)
2 bungkus BonCabe level 30, rasa Original
","Ikan: Cuci bersih ikan bawal. Beri perasan jeruk nipis, garam, Lada Kobe dan minyak goreng. Rendam sekitar 15 menit.
Bakar ikan hingga matang. Angkat dan sisihkan.
Sambal: Ulek kasar bawang merah dan jahe. Tuang BonCabe level 30, garam dan air jeruk nipis. Aduk hingga rata.
Panaskan minyak goreng dan tuang ke dalam ulekan sambal.
Tata ikan bakar di atas piring saji. Tuang sambal di atasnya.
Sambal Ikan Bakar siap disajikan.
"
254,http://www.dapurkobe.co.id/kembung-kukus-asam-pedas,Kembung Kukus Asam Pedas,http://www.dapurkobe.co.id/wp-content/uploads/kembung-kukus-asam-pedas.jpg,"  1 bungkus    Kobe Bumbu Nasi Goreng Poll Pedas 
  1 sendok makan   margarin 
  3 siung   bawang putih (cincang) 
  4 ekor   ikan kembung (cuci bersih, kerat-kerat, beri perasan jeruk nipis) 
  50 ml   air 
  1/2 buah   tomat 
  1/2 ruas jari   jahe (potong korek api) 
  2 buah   belimbing sayur (potong bulat) 
","Campurkan Kobe Bumbu Nasi Goreng Poll Pedas, margarin dan bawang putih.
Letakkan ikan dalam wadah tahan panas. Olesi dengan campuran margarin hingga rata.
Letakkan tomat, jahe dan belimbing sayur di atas ikan kembung. Kukus ikan sekitar 25 menit.
Kembung Kukus Asam siap disajikan selagi hangat.
"
255,http://www.dapurkobe.co.id/kue-pukis-rasa-pandan,Kue Pukis Rasa Pandan,http://www.dapurkobe.co.id/wp-content/uploads/kue-pukis-rasa-pandan.jpg,"  250gr    Kobe Tepung Pisang Goreng Crispy 
  1 sendok teh   ragi instan 
  130gr   gula pasir 
  ¼ sendok teh   garam 
  ¼ sendok teh   vanili 
  35gr   susu bubuk putih 
  3 butir   telur (kocok lepas) 
  350ml   santan atau susu 
  100gr   margarin 
  1 ½ sendok teh   pasta pandan 
  keju parut   secukupnya 
  meises   secukupnya 
","Campurkan Kobe Tepung Pisang Goreng Crispy, ragi instan, gula dan garam. Aduk rata.
Tambahkan vanili dan susu bubuk. Aduk rata dan buat lubang di tengahnya.
Tuang telur kocok ke dalam campuran tepung sedikit demi sedikit. Aduk hingga rata.
Tambahkan santan atau susu, margarin cair dan pasta pandan. Aduk rata, diamkan kurang lebih 35 menit.
Panaskan cetakan kue pukis, olesi dengan margarin.
Tuang adonan ke dalam cetakan sampai setinggi ¾ cetakan. Tutup cetakan dan biarkan hingga setengah matang.
Buka penutup cetakan, beri toping meises atau keju di atasnya. Tutup kembali cetakan dan masak hingga matang.
Angkat, keluarkan pukis dari dalam cetakan dan Kue Pukis Rasa Pandan siap disajikan.
"
256,http://www.dapurkobe.co.id/asinan-buah,Asinan Buah,http://www.dapurkobe.co.id/wp-content/uploads/asinan-buah.jpg,"200 gr nanas
200 gr timun
400 gr bengkuang
200 gr mangga muda
200 gr kedondong
200 gr salak
2 sachet Boncabe level 10, rasa Original
600 ml air hangat
4 sendok makan cuka
8 sendok makan gula pasir
1 sendok makan garam
","Kupas semua bahan buah. Cuci bersih dan potong sesuai selera.
Tuang Boncabe level 10, gula pasir dan garam.
Tambahkan cuka dan air hangat ke dalam mangkuk besar. Aduk hingga larut.
Masukkan semua buah yang sudah dipotong. Biarkan terendam kuah.
Diamkan kurang lebih 1 jam di dalam lemari pendingin dan biarkan kuah meresap ke dalam buahnya.
Asinan Buah siap disajikan.
"
257,http://www.dapurkobe.co.id/kimchi,Kimchi,http://www.dapurkobe.co.id/wp-content/uploads/kimchi.jpg,"  1 buah   sawi putih (ukuran besar) 
  3 sendok makan   garam 
  4 siung   bawang putih (dihaluskan) 
  ½ butir   bawang bombay (dihaluskan) 
  1 ruas   jahe (dihaluskan) 
  2 batang   daun bawang (diiris) 
  ½ batang   lobak (iris memanjang) 
  1 buah   wortel (iris korek api) 
  1 sendok makan   kecap ikan 
  2 sendok makan   gula pasir 
  2 sachet    Boncabe level 15, rasa Original 
  3 sendok makan   cabe bubuk Korea 
","Cuci sawi hingga bersih sampai ke dalam-dalamnya. Sisihkan.
Lumuri sawi dengan garam supaya sawi layu dan hama (ulat) mati. Diamkan 15 menit.
Setelah 15 menit, cuci kembali sawi sampai bersih dan tiriskan.
Campurkan bawang putih, bawang bombay dan jahe.
Tambahkan daun bawang, BonCabe level 15 dan cabe bubuk korea.
Tambahkan lagi kecap ikan, gula pasir dan sedikit garam.
Masukkan wortel dan lobak. Aduk rata.
Balurkan bumbu secara merata pada sawi lembar per lembar.
Taruh sawi yang sudah dibumbui ke dalam wadah yang tertutup rapat.
Diamkan selama 2 hari untuk proses fermentasinya.
Setelah 2 hari Kimchi siap disajikan.
"
258,http://www.dapurkobe.co.id/roti-jala-aneka-jamur,Roti Jala Aneka Jamur,http://www.dapurkobe.co.id/wp-content/uploads/roti-jala-aneka-jamur.jpg,"  1 bungkus    Kobe Tepung Bakwan Kress (75gr) 
  100ml   air 
  1 butir   telur 
  2 sendok makan   margarin cair 
  5 sendok makan   minyak goreng 
  2 siung   bawang putih (cincang halus) 
  50gr   jamur tiram (cuci bersih, suwir-suwir) 
  50gr   jamur kuping (cuci bersih, potong-potong) 
  50gr   jamur kancing (cuci bersih, iris tipis) 
  1 sachet    Kobe Bumbu Nasi Goreng Poll Pedas 
","Campurkan Kobe Tepung Bakwan Kress dengan air, telur dan margarin cair. Aduk rata hingga menjadi adonan.
Panaskan teflon yang sudah diberi sedikit minyak. Masukkan adonan ke dalam plastik dan gunting ujungnya sedikit.
Tuang adonan, buat bentuk jala, biarkan matang. Angkat dan sisihkan.
Tumis bawang putih hingga harum.
Masukkan aneka jamur yang sudah dipotong-potong dan Kobe Bumbu Nasi Goreng Poll Pedas. Aduk hingga rata.
Masak hingga matang, angkat dan sisihkan.
Letakkan 2 sendok makan tumis aneka jamur di bagian tengah roti jala. Lipat bagian pinggirnya sehingga membentuk segi empat.
Roti Jala Aneka Jamur siap disajikan.
"
259,http://www.dapurkobe.co.id/sayap-ayam-pedas,Sayap Ayam Pedas,http://www.dapurkobe.co.id/wp-content/uploads/sayap-ayam-pedas.jpg,"  9 sendok makan   saos tomat 
  1 sendok makan   kecap asin 
  1 sendok makan   gula pasir 
  ½ sendok teh   cuka masak 
  1 sachet    BonCabe level 10, rasa Original 
  1 sendok makan   minyak wijen 
","Campur saus tomat, kecap asin dan gula pasir ke dalam mangkuk.
Tambahkan cuka masak, BonCabe level 10 dan minyak wijen.
Masak saus hingga mendidih dan kental.
"
260,http://www.dapurkobe.co.id/sate-taichan,Sate Taichan,http://www.dapurkobe.co.id/wp-content/uploads/sate-taichan.jpg,"  1 buah   dada ayam (potong kotak-kotak 2 ruas jari) 
  2 sendok makan   air jeruk nipis 
  1 sendok teh   garam 
  1/2 sendok teh   merica 
  3 sendok makan   minyak goreng 
","Daging ayam yang telah dipotong-potong dilumuri perasan jeruk nipis, garam, merica dan minyak goreng. Diamkan selama 15 menit sampai bumbu meresap.
Tusuk-tusuk ayam dengan tusuk sate. Bakar ayam sampai berubah warna.
Tunggu hingga matang. Angkat dan sisihkan.
Tata sate di atas piring saji dengan sambal.
Sate Taichan siap disajikan.
"
261,http://www.dapurkobe.co.id/kebab-pisang,Kebab Pisang,http://www.dapurkobe.co.id/wp-content/uploads/kebab-pisang.jpg,"  2 bungkus    Kobe Tepung Pisang Goreng Crispy (@75gr) 
  300 ml   susu cair tawar (full cream) 
  1 butir   telur 
  4 sendok makan   margarin (cairkan) 
","Campurkan Kobe Tepung Pisang Goreng Crispy, susu cair, telur dan margarin. Aduk hingga tercampur rata.
Panaskan teflon. Buat dadar sedikit tebal. Lakukan hingga adonan habis.
Ambil selembar kulit yang sudah didadar. Olesi dengan selai blueberry. Tata pisang, potongan cokelat dan keju mozarella.
Lipat kulit bagian kanan dan kiri menyerupai segitiga. Lakukan sampai selesai.
Panaskan teflon dan beri sedikit margarin. Panggang kebab hingga matang.
Angkat dan letakkan di piring saji. Kebab Pisang siap dihidangkan.
"
262,http://www.dapurkobe.co.id/gurame-acar-kuning,Gurame Acar Kuning,http://www.dapurkobe.co.id/wp-content/uploads/gurame-acar-kuning.jpg,"  400gr   ikan gurame (cuci bersih, kerat-kerat dan beri perasan air jeruk nipis) 
  1 bungkus    KOBE Tepung Bumbu Putih (@210gr) 
  minyak goreng   secukupnya (untuk menggoreng) 
","Lumuri ikan gurame dengan KOBE Tepung Bumbu Putih hingga rata.
Goreng ikan dalam minyak panas hingga berwarna kuning kecoklatan. Angkat dan sisihkan.
"
263,http://www.dapurkobe.co.id/sate-nasi,Sate Nasi,http://www.dapurkobe.co.id/wp-content/uploads/sate-nasi.jpg,"  10 buah   sosis cocktail 
  10 buah   tusuk sate 
  200 gram   nasi putih 
  100 ml   air 
  1 bungkus    KOBE Tepung Bumbu Putih (@75gr) 
  minyak goreng   secukupnya 
","Tusuk sosis dengan memakai tusuk sate (1 tusuk isi 1 buah sosis).
Campurkan nasi putih dengan air dan KOBE Tepung Bumbu Putih. Uleni hingga tercampur rata.
Ambil 1 tusuk sosis. Balut dengan adonan nasi hingga tertutup rata. Lakukan hingga adonan habis.
Goreng sosis nasi di dalam minyak panas hingga berwarna kuning keemasan.
Angkat dan sajikan Sate Nasi dengan cocolan mayones dan BonCabe level 15.
"
264,http://www.dapurkobe.co.id/tumis-daun-pepaya,Tumis Daun Pepaya,http://www.dapurkobe.co.id/wp-content/uploads/tumis-daun-pepaya.jpg,"  3 sendok makan   minyak goreng 
  1 buah   tomat hijau (potong-potong) 
  2 buah   cabe merah keriting (iris kasar) 
  2 lembar   daun salam 
  2 cm   lengkuas (memarkan) 
  50ml   air 
  1 bungkus    Kobe Bumbu Nasi Goreng Poll Pedas 
  2 ikat   daun pepaya (rebus dengan air + garam, peras dan iris-iris) 
  2 sendok makan   rebon (sangrai) 
","Panaskan minyak goreng. Tumis tomat hijau, cabe merah keriting, daun salam dan lengkuas hingga harum.
Tambahkan air dan Kobe Bumbu Nasi Goreng Poll Pedas. Aduk rata.
Masukkan daun pepaya dan rebon. Aduk hingga rata dan masak sampai matang.
Angkat dan sajikan selagi hangat.
"
265,http://www.dapurkobe.co.id/tempe-balut-smoked-beef,Tempe Balut Smoked Beef,http://www.dapurkobe.co.id/wp-content/uploads/tempe-balut-smoked-beef.jpg,"  200 gram   tempe (potong sebesar ruas jari dan goreng hingga matang) 
  8 lembar   smoked beef 
  1 bungkus    Kobe Tepung Tempe Kriuk (210gr) 
  130 ml   air 
  400 gram   minyak goreng 
  1 sachet    BonCabe level 15, rasa Original 
","Gulung tempe yang sudah digoreng dengan smoked beef. Lakukan sampai tempe habis dan sisihkan.
Campurkan 70gr Kobe Tepung Tempe Kriuk dengan 130ml air. Aduk rata hingga tidak ada yang menggumpal.
Ambil satu per satu tempe gulung smoked beef dan masukkan ke dalam adonan basah.
Gulirkan ke dalam adonan sisa Kobe Tepung Tempe Kriuk.
Goreng dalam minyak panas hingga matang dan berwarna kuning keemasan.
Angkat dan Tempe Balut Smoked Beef siap disajikan dengan taburan BonCabe level 15.
"
266,http://www.dapurkobe.co.id/pempek,Pempek,http://www.dapurkobe.co.id/wp-content/uploads/pempek.jpg,"  200 gram   nasi putih 
  60 ml   air 
  1 bungkus    KOBE Tepung Bumbu Putih (75gr) 
  4 butir   kuning telur rebus 
","Rendam nasi dengan air. Diamkan kurang lebih 15 menit.
Setelah nasi mengembang, diremas-remas sambil ditambahkan KOBE Tepung Bumbu Putih. Uleni hingga tercampur rata dan kalis.
Ambil 2 sendok makan adonan, kepalkan. Pipihkan dan isi bagian tengahnya dengan kuning telur rebus.
Bentuk seperti pempek kapal selam. Lakukan sampai adonan habis.
Masukkan air dalam panci. Rebus hingga mendidih. Masukkan pempek dan godok hingga mengapung. Angkat dan tiriskan.
Panaskan minyak. Goreng pempek hingga matang. Angkat.
Siap disajikan dengan Kuah Cuko.
"
267,http://www.dapurkobe.co.id/omelet-jamur-kentang,Omelet Jamur Kentang,http://www.dapurkobe.co.id/wp-content/uploads/omelet-jamur-kentang.jpg,"  3 sendok makan   minyak goreng 
  1/4 buah   bawang bombay (iris bulat) 
  50gr   jamur champignon (iris halus) 
  15gr   daging asap (potong kotak) 
  70gr   kentang ukuran sedang (iris tipis) 
  6 butir   telur 
  1 bungkus    Kobe Bumbu Nasi Goreng Poll Pedas (20gr) 
  40gr   keju mozarella (parut kasar) 
  25gr   keju cheddar (parut kasar) 
","Panaskan minyak goreng. Tumis bawang bombay, jamur dan daging asap sampai harum.
Masukkan kentang. Aduk perlahan sampai kentang setengah matang. Angkat dan sisihkan.
Kocok lepas telur dan Kobe Bumbu Nasi Goreng Poll Pedas. Masukkan tumisan kentang.
Tambahkan keju mozarella dan keju cheddar parut. Aduk perlahan.
Tuang di telfon. Aduk-aduk sampai setengah matang.
Balik omelet. Tutup dan biarkan matang.
"
268,http://www.dapurkobe.co.id/jamur-masak-pedas,Jamur Masak Pedas,http://www.dapurkobe.co.id/wp-content/uploads/jamur-masak-pedas.jpg,"  3 sendok makan   minyak goreng 
  100gr   jamur kancing (potong-potong) 
  8 butir   bakso sapi (potong-potong) 
  15gr   cabe merah kering (iris serong) 
  2 sendok makan   saus tiram 
  50ml   air 
  1 bungkus    Kobe Bumbu Nasi Goreng Poll Pedas (20gr) 
","Panaskan minyak goreng dalam wajan. Tumis jamur kancing dan bakso sapi hingga matang.
Tambahkan cabe merah kering, saus tiram, air dan Kobe Bumbu Nasi Goreng Poll Pedas. Aduk hingga rata.
Masak hingga matang. Angkat dan sajikan selagi hangat.
"
269,http://www.dapurkobe.co.id/bola-bola-ubi-goreng,Bola Bola Ubi Goreng,http://www.dapurkobe.co.id/wp-content/uploads/bola-bola-ubi-goreng.jpg,"  400gr   ubi merah (kukus dan haluskan) 
  2 bungkus   Kobe Tepung Pisang Goreng Crispy (ukuran 75gr) 
  80gr   gula merah (sisir kasar) 
  300ml   minyak goreng 
","Siapkan wadah. Campurkan ubi merah yang sudah dikukus dan dihaluskan dengan Kobe Tepung Pisang Goreng Crispy.
Aduk rata hingga kalis.
Ambil 1 sendok makan adonan. Bentuk bulat dan pipihkan.
Isi 1 sendok teh gula merah di tengahnya. Tutup dan bentuk kembali menjadi bulatan.
Lakukan sampai adonan habis.
Panaskan minyak dalam wajan. Goreng hingga berwarna kuning keemasan.
Angkat dan sisihkan.
Bola Bola Ubi Goreng siap disajikan selagi hangat dengan segelas teh manis.
"
270,http://www.dapurkobe.co.id/tempe-ceria,Resep Tempe Kriuk Ceria,http://www.dapurkobe.co.id/wp-content/uploads/tempe-ceria-kriuk-enak.jpg,"  50gr   kerupuk bawang (yang sudah digoreng dan dihancurkan) 
  1/2 papan   tempe (potong tipis sesuai selera) 
  1 bungkus    Kobe Tepung Tempe Kriuk (75gr) 
  130 ml   air 
  minyak goreng   secukupnya 
","Campurkan air dengan Kobe Tepung Tempe Kriuk hingga menjadi adonan.
Ambil tempe dan celupkan ke dalam adonan.
Gulirkan tempe ke wadah yang berisi kerupuk yang sudah dihancurkan.
Goreng tempe hingga berwarna kuning keemasan.
Angkat dan Tempe Kriuk Ceria siap disajikan.
"
271,http://www.dapurkobe.co.id/pok-coy-seafood,Pok Coy Seafood,http://www.dapurkobe.co.id/wp-content/uploads/pok-coy-seafood.jpg,"  3 sendok makan   minyak goreng 
  60 gram   udang 
  60 gram   cumi 
  60 gram   ikan fillet 
  2 siung   bawang putih (cincang) 
  50 ml   air 
  1 bungkus   Kobe Bumbu Nasi Goreng Poll Ayaaam 
  100 gram   pok coy (cuci dan rebus) 
","Panaskan minyak goreng. Tumis udang, cumi, dan ikan fillet hingga berubah warna.
Masukkan bawang putih dan masak hingga matang.
Tambahkan air.
Masukkan Kobe Bumbu Nasi Goreng Poll Ayaaam. Aduk rata.
Siram di atas pok coy rebus.
Beri taburan wijen dan BonCabe level 15.
Sajikan Pok Coy Seafood selagi hangat.
"
272,http://www.dapurkobe.co.id/tempe-goreng-rempah-kemangi,Tempe Goreng Rempah Kemangi,http://www.dapurkobe.co.id/wp-content/uploads/tempe-goreng-rempak-semangi.jpg,"  1 papan   tempe ukuran sedang 
  1 bungkus   Kobe Tepung Tempe Kriuk (70gr) 
  130ml   air 
  3 tangkai   daun kemangi (ambil daunnya dan cuci bersih) 
  1 btg   serai (ambil bagian putihnya dan iris halus) 
  300ml   minyak goreng 
","Potong tempe tipis dan sedikit lebar.
Buat adonan basah menggunakan Kobe Tepung Tempe Kriuk dengan air, dan aduk hingga rata.
Masukan daun kemangi dan serai dan aduk hingga rata.
Celupkan tempe ke dalam adonan basah hingga tertutup rata.
Goreng di dalam minyak panas hingga matang dan berwarna kuning kecoklatan.
Angkat dan tiriskan.
Tempe Goreng Rempah Kemangi siap disajikan selagi hangat.
"
